content,query,date,hashtag
"Egypt under dictator, criminal, Zionist, El-Sisi at the beginning they wanted to hide as if coronavirus, did not arrive in Egypt, until two highly officials from the military died, then started talking about quarantine See public FB Dr.Mohammad Said &amp; web",Zionist,2020-03-24 22:31:52+00:00,[]
95 percent of Jews believe that a Jewish state has a right to exist. That’s all Zionism means. I wouldn’t even call myself a Zionist because the word has been high jacked. And explaining my viewpoint as a Jewish person is not hasbara.,Zionist,2020-03-24 22:31:20+00:00,[]
"I'm not talking about Jewish people , Zionists are not all Jews and all Jews are not Zionists. Tell you what lets get straight to the game Hasbara 33386 Eyes Down!",Zionist,2020-03-24 22:29:09+00:00,[]
"Iran is Israel/Saudi/Zionist enemy. It shouldn't have anything to do with us, but, well, you know",Zionist,2020-03-24 22:27:47+00:00,[]
"This is Dan ""The Zionists"" Arel, these days.",Zionist,2020-03-24 22:26:47+00:00,['NewRacists']
What else to expect from a Zionist,Zionist,2020-03-24 22:25:52+00:00,[]
Evangelist and zionists hacked PressTv. they are devil,Zionist,2020-03-24 22:23:50+00:00,[]
Hacked. zionists hacked PressTv,Zionist,2020-03-24 22:22:51+00:00,[]
Drunk Zionist chosen Jew splashing wine on a Palestinian woman. I call these kind creatures inhuman and anti- İslam.,Zionist,2020-03-24 22:18:09+00:00,[]
"Why did the synagogue specifically invent 6,000,000? This number was advertised decades in advance, most notably by Max Nordau who was co-founder of the World Zionist Organisation with Theodor Herzl;",Zionist,2020-03-24 22:18:05+00:00,[]
Peace will prevail without the Zionists,Zionist,2020-03-24 22:12:38+00:00,[]
the black lives matter movement was started by a Zionist to break the American system similar to what he done to British currency in dropping Sterling pound to the ground a few decades ago,Zionist,2020-06-03 23:57:33+00:00,['openyoureyes']
This is our guy Thank you for standing against Zionists crimes.,Zionist,2020-06-03 23:54:12+00:00,['StopSettlements']
just shut the fuck up you sensionalist piece of zionist shit,Zionist,2020-06-03 23:51:11+00:00,[]
Some people really think harry is a Zionist and supports Israel's crimes against innocent people,Zionist,2020-06-03 23:51:01+00:00,[]
Israel to demolish 200 Palestinian buildings in East Jerusalem via Forcing APARTHEID to the MAXIMUM !! Rotten Evil Zionists !,Zionist,2020-06-03 23:50:02+00:00,[]
"Even for the small fringe of Jews who are anti-Zionist, this is a problematic erasure. De-Judaizing Jesus is part of the history of Christian religious anti-Semitism, as it is a cornerstone of the false charge of deicide and other historical persecution of Jews in Europe.",Zionist,2020-06-03 23:46:36+00:00,[]
there were obviously some zionist leaders who talked about establishing a state but there was no reason as of 1920 to assume that was going to happen.,Zionist,2020-06-03 23:43:18+00:00,[]
"This is what you get when you Vote Liberal - A deception Treasurer, that get spouting Surplus and e all knew that ws NDIS Millions ! And the economy was in Bad shape Long Before VOVID-19 so you cant blame that or Labor for causing a RECESSION- ZIONIST FRYBERG !",Zionist,2020-06-03 23:43:14+00:00,[]
"When are you going to deploy to occupied Palestine and protect the Palestinian People from the sociopathic, Zionist colonists?",Zionist,2020-06-03 23:41:10+00:00,[]
hmm? Zaatar? Repping the right? I smell a zionist piggy,Zionist,2020-06-03 23:41:03+00:00,[]
"Blaming the Zionists in 3,2,1",Zionist,2020-06-03 23:40:15+00:00,[]
"They say Henry Ford was anti-semitic - but, clearly, it was more like anti-zionist.",Zionist,2020-06-03 23:39:53+00:00,[]
"Bombshell Audio Leak - Powerful Zionist Groups Hold Meeting, Plot Latest Strategy to Deprive Americans of Free Speech (Audio)",Zionist,2020-06-03 23:38:12+00:00,[]
"We do anti-Zionist work, which is grueling and often strains our connections to family and community. We turn around to our leftist communities expecting solidarity and are asked for receipts. I'm just tired.",Zionist,2020-06-03 23:38:03+00:00,[]
"I DO NOT SAY ZOG. I say ""Wall Street Zionist Jews"". I do that because it gives people an actual throne that they can see as the powerful entity of international economic Zionism that is actively working against they and their Nations interests.",Zionist,2020-06-03 23:37:19+00:00,[]
Yer so right your in the company of R&amp;R that's Rothschild and Rockefeller Inc and their attack dog Soros and wicked witch of the west Killer and Billy goat and ultra zionist satanist dupes and lame stream media promos,Zionist,2020-06-03 23:34:35+00:00,[]
"Sure are, a completely different haplogroup. Zionist Khazars/Yiddish descendants from the Steppe/Anatolia are not Europeans.",Zionist,2020-06-03 23:34:32+00:00,[]
I wonder what my fists would do if I ever met a Zionist,Zionist,2020-06-03 23:34:29+00:00,[]
What exactly are you asking? Only racist supremacists like the nazis and Zionists consider Jews a race.,Zionist,2020-06-03 23:34:13+00:00,[]
"The founders of Zionist political ideology, an exclusivist ideology, which led to apartheid Israel, were either atheists like Herzl, or secular. They didn't believe in the G-d which they &amp; you claim ""gave"" them the land. Driven purely by late 19C European nationalism.",Zionist,2020-06-03 23:33:37+00:00,[]
They are both Zionist,Zionist,2020-06-03 23:33:29+00:00,[]
Zionist owned media,Zionist,2020-06-03 23:30:50+00:00,[]
Naah bc ive said they're zionist that's why anyway that's why I don't follow any zarries/directioners/etc they're all pathetic,Zionist,2020-06-03 23:29:23+00:00,[]
Ameen .. Zionists attitude and strategy might be challenging in enabling the return eith love and positivity .. in any case we have to try and try,Zionist,2020-06-03 23:29:19+00:00,[]
"They say Henry Ford was anti-semitic - but, clearly, it was more like anti-zionist.",Zionist,2020-06-03 23:28:34+00:00,[]
"I remember when he stopped aid to Israel because Israeli snipers were shooting children. Oh wait, Esper is a Zionist neocon",Zionist,2020-06-03 23:26:18+00:00,[]
"This is classic right wing, neo conservative, Zionist tactics.",Zionist,2020-06-03 23:24:05+00:00,[]
"Look, I’m not going to co-opt this thread. Read the writings of the Satmar Rebbe, Shaul Magid just wrote a good piece about this in Tablet. It wasn’t just Satmar, and it wasn’t just chasidim. There’s a difference between dealing with the reality of the state, and being a Zionist.",Zionist,2020-06-03 23:23:36+00:00,[]
Typical zio-rubbish. Just make up shit as required to vilify . Ashkenazi zionists playing the victim is wearing thin.,Zionist,2020-06-03 23:22:59+00:00,['Palestinians']
"Recall that dems were encouraging you to go to parks, parades, subways etc? How they called him Zionist for closing travel? Yeah didn't think you did.",Zionist,2020-06-03 23:22:26+00:00,[]
This is what do to those who aren’t in their .. they attack like the virus they are. Want to know who the real is..it’s them. wants to rule the earth one country at a time.,Zionist,2020-06-03 23:21:02+00:00,"['zionists', 'hatecult', 'coronavirus', 'israel', 'Minneapolis', 'USAonFire', 'NYCPROTEST', 'BlackLivesMatter', 'Palestine', 'Q']"
zarrie*s can't except the fact that harlod is a zionist no matter how much they try,Zionist,2020-06-03 23:19:00+00:00,[]
Your hero the Facist Wong boy certainly is. So you aren't doing a good job in hiding your subservience to the Anglo Zionist Empire,Zionist,2020-06-03 23:17:07+00:00,[]
Zionists learnt well the techniques of their forefathers destruction in Europe.,Zionist,2020-06-03 23:15:45+00:00,[]
"I think he is a legitimate target. He's also vehemently anti-Israel, supports Jewkilling terror groups and is a thorough prick. Why should any Zionist Jew protect him?",Zionist,2020-06-03 23:15:17+00:00,[]
Boy what a year..and it is only half over. ..then now the and every one was a planned attack on our world.,Zionist,2020-06-03 23:12:40+00:00,"['AustralianFires', 'coronavirus', 'USARIOTS', 'zionists', 'illuminati', 'antifa', 'Minneapolis', 'creepsinsuits', 'billgates', 'NWO', 'pizzagate', 'chemtrails', '5g', 'soros', 'rockefeller', 'bush']"
"hmmm, checking your profile recently I found out you are feminist. interesting. don't you dare to label yourself as feminist when you are yelling outloud: Im a zionist, which means IM A BLOODY RACIST. don't associate your disgusting pro palestian genocide country with feminism.",Zionist,2020-06-03 23:12:18+00:00,[]
Zionists were the old Nazis too. They needed to move some people out of the way so they could assume their cultural identity.,Zionist,2020-06-03 23:10:26+00:00,[]
we don't hate juws islam make us respect all ppl but we hate zionists cuse thay took our land,Zionist,2020-06-03 23:10:07+00:00,[]
Maybe an illustrated book,Zionist,2020-06-03 23:09:02+00:00,[]
What anti Semitism? its fabricated by hateful zionists,Zionist,2020-06-03 23:08:47+00:00,[]
Grenell sounds like a zionist islamophobe,Zionist,2020-06-03 23:06:58+00:00,[]
98% of Jews are Zionists.,Zionist,2020-06-03 23:03:22+00:00,[]
Meanwhile..atrocities are still going on while we are focusing on the ..,Zionist,2020-06-03 23:02:46+00:00,"['USARIOTS', 'chemtrails', '5g', 'vaccines', 'lies', 'martiallaw', 'newlaws', 'NWO', 'Minneapolis', 'excons', 'SorosFundedRiots', 'georgesoros', 'billgates', 'zionists', 'blacklivesmatter', 'AllLivesMatter', 'PeacefulProtests', 'unity']"
06/03 Links Pt2: From Disillusioned Muslim to Christian Arab Zionist; Why Western Media is Biased Against Israel; The video BDS doesn't want you to see: From Ian: --- Melanie Phillips: The opportunity to develop a United Democratic Nations… ElderofZiyon,Zionist,2020-06-03 23:02:34+00:00,[]
So what have all the Zionist Youth Movements been for?,Zionist,2020-06-03 23:02:21+00:00,[]
"""Zionist"" haha Anti-semite much? Both don't make sense",Zionist,2020-06-03 23:02:13+00:00,[]
And the elephant in the room are the daily deaths of Palestinians by the Zionist aided &amp; abetted by the UK. Remember the Balfour Declaration.,Zionist,2020-06-03 23:01:06+00:00,['ApartheidIsrael']
Re-elected for what? To continue murdering the people of the United States. You live in a Zionist bubble. You are hallucinating. How much Chloroquine do you take per day?,Zionist,2020-06-03 22:59:08+00:00,[]
More Zionist gangs invading the healthy state of Palestine:,Zionist,2020-06-03 22:58:38+00:00,[]
The Zionist Jews are worse than the Nazi Supremacists of the US-European colonialism on the ground that Nazi Germany just oppressed the Jews for a few years. But the Zionist Jews have been murdering Palestinians for 70 years in Pal&amp;Gaza concentration camp.,Zionist,2020-08-14 23:59:58+00:00,[]
what if they’re a zionist trump supporter,Zionist,2020-08-14 23:59:14+00:00,[]
zionist nuclear apartheid warmongers/war criminals regime daily murders/abducts resisting resident Palestinians by idf thugs for GH/WB/Gaza land grabs beyond 1967 borders whilst rogue mossad mercenaries spread terror across MENA. bloody israelis cannot hide behind notorious deal.,Zionist,2020-08-14 23:58:34+00:00,[]
not calling him a zionist too,Zionist,2020-08-14 23:56:23+00:00,[]
saying the N word/being a zionist,Zionist,2020-08-14 23:56:12+00:00,[]
In Zionist culture this is a traditional meal,Zionist,2020-08-14 23:55:07+00:00,[]
"I'm not a Zionist. I don't like what's happening in Palestine. Guess that makes me ""anti semite"" I was not ""slagging you off"". You claim to want ideas. Muting now have had enough. Suggest you consider meat and food processing plants were a source of Covid spread in US.",Zionist,2020-08-14 23:55:05+00:00,[]
zionist nuclear apartheid warmongers/war criminals regime daily murders/abducts resisting resident Palestinians by idf thugs for GH/WB/Gaza land grabs beyond 1967 borders whilst rogue mossad mercenaries spread terror across MENA. bloody israelis cannot hide behind notorious deal.,Zionist,2020-08-14 23:55:00+00:00,[]
"Trust me the issue is way bigger than Hamas and the plan to create an Israeli nation ""from the river to the sea"" was made long before the oldest member of Hamas was even born. Zionists believe God ordained them this land and will stop at nothing to make that happen.",Zionist,2020-08-14 23:54:51+00:00,[]
